rho,T,invB,B,mu,E_ref,active_level_count,density_residual,active_vs_labeled_spectrum_error,below_branch,below_n,below_E,below_E_minus_mu,above_branch,above_n,above_E,above_E_minus_mu,nearest_LLplus_branch,nearest_LLplus_n,nearest_LLplus_E,nearest_LLplus_E_minus_mu,nearest_LLTRplus_branch,nearest_LLTRplus_n,nearest_LLTRplus_E,nearest_LLTRplus_E_minus_mu,fermi_bracketing_spacing,nearest_LLplus_LLTRplus_energy_difference,nearest_LLplus_LLTRplus_abs_splitting,nearest_LLplus_LLTRplus_n_difference
0.02,0.0002,13.303670745272525,0.07516722408026756,0.2336874299280651,0.1475344269763187,13,6.08177050387404e-12,0.0,LLTR+,1,0.23354417279481396,-0.0001432571332511401,LL+,1,0.36540479190131625,0.13171736197325115,LL+,1,0.36540479190131625,0.13171736197325115,LLTR+,1,0.23354417279481396,-0.0001432571332511401,0.1318606191065023,-0.1318606191065023,0.1318606191065023,0
0.02,0.0002,13.403781979977753,0.07460580912863071,0.23300691339565766,0.14722143814078115,13,6.605539379367364e-11,0.0,LLTR+,1,0.2328521287774107,-0.00015478461824694478,LL+,1,0.3635369603080767,0.13053004691241904,LL+,1,0.3635369603080767,0.13053004691241904,LLTR+,1,0.2328521287774107,-0.00015478461824694478,0.13068483153066598,-0.13068483153066598,0.13068483153066598,0
0.02,0.0002,13.503893214682982,0.07405271828665567,0.23233638378691596,0.14691308999638003,13,4.932720898409571e-13,0.0,LLTR+,1,0.23216982130658093,-0.00016656248033503074,LL+,1,0.3616969626346197,0.12936057884770374,LL+,1,0.3616969626346197,0.12936057884770374,LLTR+,1,0.23216982130658093,-0.00016656248033503074,0.12952714132803878,-0.12952714132803878,0.12952714132803878,0
0.02,0.0002,13.60400444938821,0.07350776778413737,0.23167566031807849,0.1466092800912261,13,-1.0384054727197167e-14,0.0,LLTR+,1,0.23149704019360565,-0.00017862012447283915,LL+,1,0.35988418416918977,0.12820852385111128,LL+,1,0.35988418416918977,0.12820852385111128,LLTR+,1,0.23149704019360565,-0.00017862012447283915,0.12838714397558412,-0.12838714397558412,0.12838714397558412,0
0.02,0.0002,13.704115684093438,0.07297077922077921,0.2310245717172502,0.1463099089671539,13,-1.408248517797972e-14,0.0,LLTR+,1,0.23083358132487067,-0.00019099039237951976,LL+,1,0.35809802816244274,0.12707345644519255,LL+,1,0.35809802816244274,0.12707345644519255,LLTR+,1,0.23083358132487067,-0.00019099039237951976,0.12726444683757207,-0.12726444683757207,0.12726444683757207,0
0.02,0.0002,13.804226918798665,0.07244157937147462,0.2303829567055113,0.1460148800511666,13,2.016340219790358e-11,0.0,LLTR+,1,0.23017924644285817,-0.0002037102626531173,LL+,1,0.3563379151761127,0.1259549584706014,LL+,1,0.3563379151761127,0.1259549584706014,LLTR+,1,0.23017924644285817,-0.0002037102626531173,0.12615866873325451,-0.12615866873325451,0.12615866873325451,0
0.02,0.0002,13.904338153503893,0.07192,0.22975066460774546,0.1457240995515695,13,9.17807496669809e-13,0.0,LLTR+,1,0.22953384293656762,-0.00021682167117784146,LL+,1,0.3546032824598151,0.12485261785206964,LL+,1,0.3546032824598151,0.12485261785206964,LLTR+,1,0.22953384293656762,-0.00021682167117784146,0.12506943952324748,-0.12506943952324748,0.12506943952324748,0
0.02,0.0002,14.004449388209121,0.07140587768069896,0.22912755621447142,0.1454374763585592,15,2.718363728559936e-12,0.0,LLTR+,1,0.22889718364089645,-0.00023037257357497176,LL+,1,0.3528935833545792,0.12376602714010779,LL+,1,0.3528935833545792,0.12376602714010779,LLTR+,1,0.22889718364089645,-0.00023037257357497176,0.12399639971368276,-0.12399639971368276,0.12399639971368276,0
0.02,0.0002,14.104560622914349,0.07089905362776025,0.22851350489672412,0.14515492194904583,15,1.92095089834865e-11,0.0,LLTR+,1,0.22826908664453457,-0.00024441825218954327,LL+,1,0.3512082867217833,0.12269478182505916,LL+,1,0.3512082867217833,0.12269478182505916,LLTR+,1,0.22826908664453457,-0.00024441825218954327,0.1229392000772487,-0.1229392000772487,0.1229392000772487,0
0.02,0.0002,14.204671857619577,0.07039937353171496,0.22790839812032052,0.1448763502955006,15,-4.9015305703115075e-12,0.0,LLTR+,1,0.2276493751059551,-0.00025902301436542263,LL+,1,0.3495468763962374,0.12163847827591687,LL+,1,0.3495468763962374,0.12163847827591687,LLTR+,1,0.2276493751059551,-0.00025902301436542263,0.12189750129028229,-0.12189750129028229,0.12189750129028229,0
0.02,0.0002,14.304783092324804,0.06990668740279939,0.2273121394954444,0.14460167777863017,15,5.212774656371266e-13,0.0,LLTR+,1,0.22703787707710452,-0.00027426241833988785,LL+,1,0.34790885066223154,0.12059671116678713,LL+,1,0.34790885066223154,0.12059671116678713,LLTR+,1,0.22703787707710452,-0.00027426241833988785,0.12087097358512702,-0.12087097358512702,0.12087097358512702,0
0.02,0.0002,14.404894327030034,0.06942084942084942,0.22672465149912058,0.14433082310369305,15,8.135020435062756e-13,0.0,LLTR+,1,0.22643442533441874,-0.00029022616470184004,LL+,1,0.34629372175143247,0.1195690702523119,LL+,1,0.34629372175143247,0.1195690702523119,LLTR+,1,0.22643442533441874,-0.00029022616470184004,0.11985929641701373,-0.11985929641701373,0.11985929641701373,0
0.02,0.0002,14.505005561735262,0.06894171779141105,0.2261458792377787,0.14406370722028117,15,-3.1471124317672405e-11,0.0,LLTR+,1,0.22583885721681204,-0.000307022020966663,LL+,1,0.34470101536157305,0.11855513612379434,LL+,1,0.34470101536157305,0.11855513612379434,LLTR+,1,0.22583885721681204,-0.000307022020966663,0.118862158144761,-0.118862158144761,0.118862158144761,0
0.02,0.0002,14.60511679644049,0.06846915460776846,0.22557579566240007,0.1438002532454004,15,6.428885201970047e-15,0.0,LLTR+,1,0.22525101447030488,-0.00032478119209519707,LL+,1,0.3431302701949357,0.11755447453253562,LL+,1,0.3431302701949357,0.11755447453253562,LLTR+,1,0.22525101447030488,-0.00032478119209519707,0.11787925572463082,-0.11787925572463082,0.11787925572463082,0
0.02,0.0002,14.705228031145719,0.06800302571860817,0.22501440886534563,0.14354038638969357,15,-2.456368441983159e-15,0.0,LLTR+,1,0.22467074309897483,-0.00034366576637079316,LL+,1,0.3415810375156888,0.11656662865034317,LL+,1,0.3415810375156888,0.11656662865034317,LLTR+,1,0.22467074309897483,-0.00034366576637079316,0.11691029441671397,-0.11691029441671397,0.11691029441671397,0
0.02,0.0002,14.805339265850947,0.06754320060105183,0.22446177269986925,0.1432840338866559,15,8.57751369931492e-14,0.0,LLTR+,1,0.2240978932219321,-0.0003638794779371457,LL+,1,0.34005288072518125,0.115591108025312,LL+,1,0.34005288072518125,0.115591108025312,LLTR+,1,0.2240978932219321,-0.0003638794779371457,0.11595498750324915,-0.11595498750324915,0.11595498750324915,0
0.02,0.0002,14.905450500556174,0.06708955223880597,0.22391800242530138,0.14303112492470382,15,-3.34038352534094e-14,0.0,LLTR+,1,0.22353231893603717,-0.00038568348926421026,LL+,1,0.338545374954353,0.11462737252905161,LL+,1,0.338545374954353,0.11462737252905161,LLTR+,1,0.22353231893603717,-0.00038568348926421026,0.11501305601831582,-0.11501305601831582,0.11501305601831582,0
0.02,0.0002,15.005561735261402,0.06664195700518903,0.223383298655449,0.14278159058196238,15,-2.460115444691269e-13,0.0,LLTR+,1,0.22297387818409267,-0.0004094204713563365,LL+,1,0.33705810667246017,0.11367480801701116,LL+,1,0.33705810667246017,0.11367480801701116,LLTR+,1,0.22297387818409267,-0.0004094204713563365,0.1140842284883675,-0.1140842284883675,0.1140842284883675,0
0.02,0.0002,15.10567296996663,0.06620029455081002,0.22285798539689153,0.1425353637636461,15,-1.9042059595797411e-13,0.0,LLTR+,1,0.22242243262825648,-0.0004355527686350502,LL+,1,0.33559067331135994,0.11273268791446842,LL+,1,0.33559067331135994,0.11273268791446842,LLTR+,1,0.22242243262825648,-0.0004355527686350502,0.11316824068310347,-0.11316824068310347,0.11316824068310347,0
0.02,0.0002,15.205784204671858,0.06576444769568399,0.22234257340931776,0.14229237914191334,15,2.388825595667221e-11,0.0,LLTR+,1,0.2218778475284355,-0.0004647258808822552,LL+,1,0.33414268290463656,0.1118001094953188,LL+,1,0.33414268290463656,0.1118001094953188,LLTR+,1,0.2218778475284355,-0.0004647258808822552,0.11226483537620105,-0.11226483537620105,0.11226483537620105,0
0.02,0.0002,15.305895439377085,0.06533430232558139,0.2218378721203504,0.14205257309808111,15,-1.0657967564053905e-12,0.0,LLTR+,1,0.2213399916254333,-0.0004978804949170856,LL+,1,0.33271375374088963,0.11087588162053924,LL+,1,0.33271375374088963,0.11087588162053924,LLTR+,1,0.2213399916254333,-0.0004978804949170856,0.11137376211545633,-0.11137376211545633,0.11137376211545633,0
0.02,0.0002,15.406006674082313,0.06490974729241877,0.22134520304440441,0.14181588366709297,15,-5.30825383648903e-16,0.0,LLTR+,1,0.2208087370286352,-0.0005364660157692047,LL+,1,0.3313035140305406,0.10995831098613618,LL+,1,0.3313035140305406,0.10995831098613618,LLTR+,1,0.2208087370286352,-0.0005364660157692047,0.11049477700190538,-0.11049477700190538,0.11049477700190538,0
0.02,0.0002,15.506117908787541,0.0644906743185079,0.22086684950881752,0.14158225048413767,15,3.1838733038913603e-12,0.0,LLTR+,1,0.22028395910802684,-0.000582890400790681,LL+,1,0.3299116015855462,0.1090447520767287,LL+,1,0.3299116015855462,0.1090447520767287,LLTR+,1,0.22028395910802684,-0.000582890400790681,0.10962764247751938,-0.10962764247751938,0.10962764247751938,0
0.02,0.0002,15.60622914349277,0.06407697790449038,0.220407149075149,0.1413516147333229,15,2.498001805406602e-16,0.0,LLTR+,1,0.21976553639035126,-0.0006416126847977321,LL+,1,0.3285376635114391,0.1081305144362901,LL+,1,0.3285376635114391,0.1081305144362901,LLTR+,1,0.21976553639035126,-0.0006416126847977321,0.10877212712108783,-0.10877212712108783,0.10877212712108783,0
0.02,0.0002,15.706340378197998,0.06366855524079319,0.21997578967793008,0.1411239190983117,15,-2.7755575615628914e-17,0.0,LLTR+,1,0.2192533504592218,-0.0007224392187082651,LL+,1,0.3271813559111463,0.1072055662332162,LL+,1,0.3271813559111463,0.1072055662332162,LLTR+,1,0.2192533504592218,-0.0007224392187082651,0.10792800545192446,-0.10792800545192446,0.10792800545192446,0
0.02,0.0002,15.806451612903226,0.06326530612244897,0.21960255870316567,0.14089910771483483,15,-3.355857258746653e-12,0.0,LLTR+,1,0.21874728585901412,-0.0008552728441515445,LL+,1,0.32584234360006326,0.10623978489689759,LL+,1,0.32584234360006326,0.10623978489689759,LLTR+,1,0.21874728585901412,-0.0008552728441515445,0.10709505774104913,-0.10709505774104913,0.10709505774104913,0
0.02,0.0002,15.906562847608454,0.06286713286713287,0.2196054696373097,0.14067712612499608,15,-4.753142324176451e-16,0.0,LLTR+,1,0.2182472300023723,-0.0013582396349373915,LL+,1,0.32452029983188635,0.10491483019457665,LL+,1,0.32452029983188635,0.10491483019457665,LLTR+,1,0.2182472300023723,-0.0013582396349373915,0.10627306982951404,-0.10627306982951404,0.10627306982951404,0
0.02,0.0002,16.006674082313683,0.062473940236275186,0.32232339723465553,0.14045792123329293,17,-6.409907327142861e-13,0.0,LLTR+,1,0.21775307308117145,-0.10457032415348408,LL+,1,0.3232149060347346,0.0008915088000790439,LL+,1,0.3232149060347346,0.0008915088000790439,LLTR+,2,0.3463771287595958,0.02405373152494028,0.10546183295356312,0.023162222724861237,0.023162222724861237,1
0.02,0.0002,16.10678531701891,0.062085635359116015,0.32118509688207103,0.14024144126427668,17,-1.0408340855860843e-17,0.0,LLTR+,1,0.21726470798078595,-0.10392038890128508,LL+,1,0.3219258515571124,0.0007407546750413663,LL+,1,0.3219258515571124,0.0007407546750413663,LLTR+,2,0.34506496015157484,0.02387986326950381,0.10466114357632644,0.023139108594462443,0.023139108594462443,1
0.02,0.0002,16.20689655172414,0.06170212765957447,0.3199988552904392,0.14002763572178228,17,-5.654636481278175e-12,0.0,LLTR+,1,0.21678203019752126,-0.10321682509291794,LL+,1,0.3206528334232862,0.0006539781328470107,LL+,1,0.3206528334232862,0.0006539781328470107,LLTR+,2,0.3437688754410463,0.023770020150607085,0.10387080322576495,0.023116042017760075,0.023116042017760075,1
0.02,0.0002,16.307007786429367,0.06132332878581173,0.31880326994610486,0.13981645534965953,17,-3.377166601925552e-12,0.0,LLTR+,1,0.21630493775907395,-0.10249833218703092,LL+,1,0.31939555609767345,0.0005922861515685884,LL+,1,0.31939555609767345,0.0005922861515685884,LLTR+,2,0.3424885789153832,0.02368530896927834,0.1030906183385995,0.023093022817709752,0.023093022817709752,1
0.02,0.0002,16.407119021134594,0.06094915254237288,0.3176096481749666,0.1396078520939424,17,5.55805401702969e-14,0.0,LLTR+,1,0.21583333114789036,-0.10177631702707626,LL+,1,0.318153731257856,0.0005440830828893906,LL+,1,0.318153731257856,0.0005440830828893906,LLTR+,2,0.3412237820762517,0.023614133901285084,0.10232040010996565,0.023070050818395693,0.023070050818395693,1
0.02,0.0002,16.507230255839822,0.06057951482479784,0.31642276335203967,0.1394017790663943,17,1.2917791836208892e-13,0.0,LLTR+,1,0.2153671132273018,-0.10105565012473788,LL+,1,0.3169270775758538,0.0005043142238141396,LL+,1,0.3169270775758538,0.0005043142238141396,LLTR+,2,0.3399742034208738,0.02355144006883414,0.10155996434855202,0.02304712584502,0.02304712584502,1
0.02,0.0002,16.60734149054505,0.06021433355659746,0.3152450040369186,0.1391981905093726,17,-5.484154796953078e-13,0.0,LLTR+,1,0.2149061891703188,-0.10033881486659976,LL+,1,0.31571532050730966,0.0004703164703910856,LL+,1,0.31571532050730966,0.0004703164703910856,LLTR+,2,0.33873956823120177,0.023494564194283196,0.10080913133699085,0.02302424772389211,0.02302424772389211,1
0.02,0.0002,16.707452725250278,0.05985352862849534,0.31407767918206714,0.13899704176195565,17,-3.948230631323213e-14,0.0,LLTR+,1,0.21445046639097415,-0.09962721279109299,LL+,1,0.3145181920882527,0.00044051290618557504,LL+,1,0.3145181920882527,0.00044051290618557504,LLTR+,2,0.3375196083706721,0.023441929188604937,0.10006772569727856,0.023001416282419362,0.023001416282419362,1
0.02,0.0002,16.807563959955505,0.059497021839841166,0.3129215387445313,0.13879828922728096,17,-1.835337437583462e-15,0.0,LLTR+,1,0.2139998544781073,-0.09892168426642403,LL+,1,0.31333543073912595,0.00041389199459462844,LL+,1,0.31333543073912595,0.00041389199459462844,LLTR+,2,0.33631406208822234,0.02339252334369102,0.09933557626101866,0.02297863134909639,0.02297863134909639,1
0.02,0.0002,16.907675194660733,0.059144736842105264,0.3117770153257508,0.1386018903410432,17,-7.28583859910259e-17,0.0,LLTR+,1,0.21355426513149092,-0.09822275019425988,LL+,1,0.3121667810757751,0.0003897657500243068,LL+,1,0.3121667810757751,0.0003897657500243068,LLTR+,2,0.3351226738292711,0.023345658503520272,0.09861251594428419,0.022955892753495966,0.022955892753495966,1
0.02,0.0002,17.007786429365964,0.058796599084368864,0.31064434893323445,0.13840780354110516,17,-1.6514567491299204e-15,0.0,LLTR+,1,0.2131136121002022,-0.09753073683303226,LL+,1,0.3110119937271132,0.00036764479387874083,LL+,1,0.3110119937271132,0.00036764479387874083,LLTR+,2,0.33394519405337186,0.023300845120137414,0.097898381626911,0.022933200326258674,0.022933200326258674,1
0.02,0.0002,17.10789766407119,0.05845253576072822,0.3095236567223184,0.1382159882381755,17,-3.3813229993739924e-14,0.0,LLTR+,1,0.2126778111231474,-0.096845845599171,LL+,1,0.3098708251591874,0.00034716843686899423,LL+,1,0.3098708251591874,0.00034716843686899423,LLTR+,2,0.3327813790582709,0.02325772233595247,0.09719301403604,0.022910553899083475,0.022910553899083475,1
0.02,0.0002,17.20800889877642,0.05811247575953458,0.3084149744587339,0.13802640478751005,17,-2.495011142134018e-12,0.0,LLTR+,1,0.21224677987165289,-0.09616819458708101,LL+,1,0.3087430375053861,0.0003280630466522272,LL+,1,0.3087430375053861,0.0003280630466522272,LLTR+,2,0.3316309908101043,0.023216016351370383,0.09649625763373323,0.022887953304718156,0.022887953304718156,1
0.02,0.0002,17.308120133481648,0.05777634961439588,0.3073182824142057,0.13783901446159522,17,8.257283745649602e-15,0.0,LLTR+,1,0.2118204378940383,-0.09549784452016744,LL+,1,0.3076283984025395,0.0003101159883338034,LL+,1,0.3076283984025395,0.0003101159883338034,LLTR+,2,0.3304937967794897,0.023175514365283978,0.09580796050850124,0.022865398376950175,0.022865398376950175,1
0.02,0.0002,17.408231368186875,0.057444089456869005,0.306233522195349,0.137653779423774,17,1.942890293094024e-16,0.0,LLTR+,1,0.2113987065620929,-0.0948348156332561,LL+,1,0.30652668083267476,0.0002931586373257633,LL+,1,0.30652668083267476,0.0002931586373257633,LLTR+,2,0.3293695697832719,0.023136047587922925,0.09512797427058187,0.022842888950597162,0.022842888950597162,1
0.02,0.0002,17.508342602892103,0.057115628970775094,0.3051606080604729,0.13747066270277664,17,6.88789303371351e-14,0.0,LLTR+,1,0.21098150901937937,-0.09417909904109353,LL+,1,0.3054376629702009,0.00027705490972801394,LL+,1,0.3054376629702009,0.00027705490972801394,LLTR+,2,0.3282580878316981,0.02309747977122517,0.09445615395082155,0.022820424861497157,0.022820424861497157,1
0.02,0.0002,17.60845383759733,0.056790903348073275,0.30409943473789314,0.13728962816812035,17,1.4600296666111845e-11,0.0,LLTR+,1,0.21056877013129158,-0.09353066460660156,LL+,1,0.30436112803430554,0.0002616932964124019,LL+,1,0.30436112803430554,0.0002616932964124019,LLTR+,2,0.32715913398080615,0.023059699242913012,0.09379235790301396,0.02279800594650061,0.02279800594650061,1
0.02,0.0002,17.70856507230256,0.056469849246231156,0.303049882949094,0.13711064050634336,17,-3.917140917186757e-12,0.0,LLTR+,1,0.2101604164367982,-0.09288946651229582,LL+,1,0.30329686414635937,0.00024698119726535017,LL+,1,0.30329686414635937,0.00024698119726535017,LLTR+,2,0.3260724961898199,0.02302261324072591,0.09313644770956117,0.02277563204346056,0.02277563204346056,1
0.02,0.0002,17.808676307007786,0.056152404747033105,0.30201182342563115,0.13693366519804046,17,6.908362770730037e-14,0.0,LLTR+,1,0.20975637610180575,-0.0922554473238254,LL+,1,0.30224466419212936,0.00023284076649821017,LL+,1,0.30224466419212936,0.00023284076649821017,LLTR+,2,0.3249979671833532,0.022986143757722066,0.09248828809032361,0.022753302991223856,0.022753302991223856,1
0.02,0.0002,17.908787541713014,0.05583850931677019,0.3009851198199933,0.1367586684956689,17,-6.431487287184012e-13,0.0,LLTR+,1,0.20935657887407705,-0.09162854094591627,LL+,1,0.301204325688614,0.00021920586862067548,LL+,1,0.301204325688614,0.00021920586862067548,LLTR+,2,0.3239353443182367,0.022950224498243355,0.09184774681453695,0.02273101862962268,0.02273101862962268,1
0.02,0.0002,18.008898776418242,0.05552810376775787,0.2999696309093867,0.13658561740209452,19,1.734723475976807e-16,0.0,LLTR+,1,0.20896095603964635,-0.09100867486974037,LL+,1,0.3001756506553196,0.00020601974593287276,LL+,1,0.3001756506553196,0.00020601974593287276,LLTR+,2,0.322884429454785,0.022914798545398296,0.09121469461567325,0.022708778799465423,0.022708778799465423,1
0.02,0.0002,18.109010011123473,0.05522113022113021,0.29896521224336314,0.1364144796498496,19,-1.5938639297274904e-14,0.0,LLTR+,1,0.20856944038067193,-0.09039577186269121,LL+,1,0.29915844548980663,0.0001932332464434916,LL+,1,0.29915844548980663,0.0001932332464434916,LLTR+,2,0.3218450288323349,0.022879816588971758,0.0905890051091347,0.022686583342528266,0.022686583342528266,1
0.02,0.0002,18.209121245828698,0.054917532070861336,0.29797171740585293,0.1362452236810747,19,-1.0999489513663363e-11,0.0,LLTR+,1,0.2081819661346718,-0.08978975127118113,LL+,1,0.29815252084734134,0.00018080344148840855,LL+,1,0.29815252084734134,0.00018080344148840855,LLTR+,2,0.32081695294888835,0.022845235543035414,0.08997055471266954,0.022664432101547005,0.022664432101547005,1
0.02,0.0002,18.30923248053393,0.05461725394896719,0.29698899899601144,0.1360778186281187,19,2.5069387538101395e-11,0.0,LLTR+,1,0.20779846895508958,-0.08919053004092187,LL+,1,0.2971576915244952,0.00016869252848378258,LL+,1,0.2971576915244952,0.00016869252848378258,LLTR+,2,0.319800016444703,0.022811017448691573,0.08935922256940565,0.02264232492020779,0.02264232492020779,1
0.02,0.0002,18.409343715239153,0.05432024169184291,0.29601690935744657,0.13591223429477192,19,1.571312524539792e-14,0.0,LLTR+,1,0.20741888587314009,-0.08859802348430648,LL+,1,0.2961737763465436,0.00015686698909705976,LL+,1,0.2961737763465436,0.00015686698909705976,LLTR+,2,0.3187940379896832,0.022777128632236632,0.08875489047340354,0.022620261643139572,0.022620261643139572,1
0.02,0.0002,18.509454949944384,0.0540264423076923,0.2950553012080484,0.13574844113810797,19,-2.1182361420457596e-13,0.0,LLTR+,1,0.20704315526088643,-0.08801214594716197,LL+,1,0.2952005980585165,0.0001452968504681018,LL+,1,0.2952005980585165,0.0001452968504681018,LLTR+,2,0.31779884017442195,0.022743538966373544,0.08815744279763008,0.022598242115905443,0.022598242115905443,1
0.02,0.0002,18.60956618464961,0.05373580394500897,0.2941040280688336,0.135586410250912,19,-1.3611237137389764e-11,0.0,LLTR+,1,0.2066712167955021,-0.08743281127333152,LL+,1,0.2942379832197679,0.000133955150934284,LL+,1,0.2942379832197679,0.000133955150934284,LLTR+,2,0.31681424940476266,0.022710221335929037,0.08756676642426581,0.022576266184994753,0.022576266184994753,1
0.02,0.0002,18.70967741935484,0.05344827586206896,0.29316294465078646,0.13542611334467297,19,-7.69690908231091e-12,0.0,LLTR+,1,0.20630301142467414,-0.08685993322611232,LL+,1,0.2932857621019286,0.00012281745114212095,LL+,1,0.2932857621019286,0.00012281745114212095,LLTR+,2,0.3158400957997435,0.02267715114895702,0.08698275067725444,0.0225543336978149,0.0225543336978149,1
0.02,0.0002,18.809788654060068,0.05316380839739799,0.2922319071255924,0.13526752273311887,19,-5.929159940798456e-11,0.0,LLTR+,1,0.20593848133310513,-0.08629342579248725,LL+,1,0.29234376859011857,0.00011186146452618617,LL+,1,0.29234376859011857,0.00011186146452618617,LLTR+,2,0.3148762130928018,0.0226443059672094,0.08640528725701344,0.022532444502683213,0.022532444502683213,1
0.02,0.0002,18.909899888765295,0.05288235294117647,0.2913107733917638,0.1351106113162754,19,-1.3115897257165443e-13,0.0,LLTR+,1,0.2055775699100728,-0.085733203481691,LL+,1,0.2914118400872966,0.00010106669553278103,LL+,1,0.2914118400872966,0.00010106669553278103,LLTR+,2,0.3139224385361161,0.02261166514435231,0.08583427017722378,0.02251059844881953,0.02251059844881953,1
0.02,0.0002,19.010011123470523,0.052603861907548274,0.2903994031975418,0.13495535256502766,19,-1.0339298861516966e-13,0.0,LLTR+,1,0.20522022171800938,-0.08517918147953243,LL+,1,0.29048981742163293,9.041422409111766e-05,LL+,1,0.29048981742163293,9.041422409111766e-05,LLTR+,2,0.31297861280797046,0.02257920961042864,0.08526959570362355,0.022488795386337523,0.022488795386337523,1
0.02,0.0002,19.11012235817575,0.052328288707799764,0.2894976583440798,0.13480172050616787,19,-1.8281209879233984e-13,0.0,LLTR+,1,0.20486638246206212,-0.08463127588201769,LL+,1,0.2895775447567926,7.988641271278185e-05,LL+,1,0.2895775447567926,7.988641271278185e-05,LLTR+,2,0.3120445799230307,0.022546921578950885,0.08471116229473047,0.022467035166238103,0.022467035166238103,1
0.02,0.0002,19.21023359288098,0.05205558772437753,0.2886054027719852,0.13464968970790997,19,1.1655849896374804e-12,0.0,LLTR+,1,0.20451599896060113,-0.08408940381138408,LL+,1,0.2886748695050247,6.946673303948048e-05,LL+,1,0.2886748695050247,6.946673303948048e-05,LLTR+,2,0.3111201871454258,0.022514784373440566,0.08415887054442356,0.022445317640401086,0.022445317640401086,1
0.02,0.0002,19.310344827586206,0.05178571428571429,0.2877225026665924,0.13449923526585522,19,7.493008991055206e-11,0.0,LLTR+,1,0.20416901911663804,-0.08355348354995434,LL+,1,0.28778164224295466,5.913957636227707e-05,LL+,1,0.28778164224295466,5.913957636227707e-05,LLTR+,2,0.31020528490453236,0.02248278223793998,0.08361262312631662,0.022423642661577703,0.022423642661577703,1
0.02,0.0002,19.410456062291438,0.0515186246418338,0.28684882649630783,0.13435033278939185,19,-2.1043583542379452e-13,0.0,LLTR+,1,0.20382539189012505,-0.08302343460618278,LL+,1,0.28689771662998265,4.889013367481709e-05,LL+,1,0.28689771662998265,4.889013367481709e-05,LLTR+,2,0.30929972671336575,0.022450900217057923,0.0830723247398576,0.022402010083383106,0.022402010083383106,1
0.02,0.0002,19.510567296996662,0.05125427594070696,0.28598424514584014,0.13420295838851365,19,5.1111892496180644e-14,0.0,LLTR+,1,0.20348506727110094,-0.0824991778747392,LL+,1,0.28602294932919403,3.8704183353888144e-05,LL+,1,0.28602294932919403,3.8704183353888144e-05,LLTR+,2,0.3084033690894833,0.02241912394364315,0.08253788205809309,0.02238041976028926,0.02238041976028926,1
0.02,0.0002,19.610678531701893,0.05099262620533181,0.28512863189144694,0.134057088661042,19,-9.818534874028728e-16,0.0,LLTR+,1,0.2031479962536551,-0.08198063563779184,LL+,1,0.2851571999306921,2.8568039245169263e-05,LL+,1,0.2851571999306921,2.8568039245169263e-05,LLTR+,2,0.3075160714783094,0.022387439586862456,0.08200920367703701,0.022358871547617287,0.022358871547617287,1
0.02,0.0002,19.710789766407117,0.05073363431151242,0.284281862481597,0.1339127006802377,19,2.113931946157166e-11,0.0,LLTR+,1,0.20281413081068006,-0.08146773167091692,LL+,1,0.2843003308772679,1.8468395670934168e-05,LL+,1,0.2843003308772679,1.8468395670934168e-05,LLTR+,2,0.30663769617879866,0.022355833697201677,0.08148620006658785,0.022337365301530743,0.022337365301530743,1
0.02,0.0002,19.81090100111235,0.050477259966311055,0.2834438151546345,0.13376977198278792,19,7.008282842946301e-16,0.0,LLTR+,1,0.20248342386938475,-0.08096039128524976,LL+,1,0.2834522073923228,8.392237688281678e-06,LL+,1,0.2834522073923228,8.392237688281678e-06,LLTR+,2,0.3057681082713506,0.022324293116716076,0.08096878352293804,0.022315900879027795,0.022315900879027795,1
0.02,0.0002,19.911012235817573,0.050223463687150846,0.28261437069932094,0.1336282805571561,19,7.089791947967328e-11,0.0,LL+,1,0.2826126974099662,-1.6732893547422023e-06,LLTR+,2,0.3049071755479006,0.02229280484857965,LL+,1,0.2826126974099662,-1.6732893547422023e-06,LLTR+,2,0.3049071755479006,0.02229280484857965,0.022294478137934393,0.022294478137934393,0.022294478137934393,1
0.02,0.0002,20.011123470522804,0.0499722067815453,0.2817934124292683,0.13348820483228102,21,-1.3038216339911202e-12,0.0,LL+,1,0.281781671507211,-1.1740922057301706e-05,LLTR+,2,0.3040547684441086,0.022261356014840306,LL+,1,0.281781671507211,-1.1740922057301706e-05,LLTR+,2,0.3040547684441086,0.022261356014840306,0.022273096936897607,0.022273096936897607,0.022273096936897607,1
0.02,0.0002,20.111234705228032,0.049723451327433624,0.2809808262984508,0.13334952366661376,21,1.8663244560901404e-11,0.0,LL+,1,0.2809590028381945,-2.1823460256253924e-05,LLTR+,2,0.30321075997357283,0.02222993367512205,LL+,1,0.2809590028381945,-2.1823460256253924e-05,LLTR+,2,0.30321075997357283,0.02222993367512205,0.022251757135378303,0.022251757135378303,0.022251757135378303,1
0.02,0.0002,20.21134593993326,0.04947716015410016,0.28017650085114654,0.13321221633748034,21,-7.008282842946301e-15,0.0,LL+,1,0.2801445670703542,-3.19337807923592e-05,LLTR+,2,0.30237502566399854,0.022198524812852005,LL+,1,0.2801445670703542,-3.19337807923592e-05,LLTR+,2,0.30237502566399854,0.022198524812852005,0.022230458593644364,0.022230458593644364,0.022230458593644364,1
